==== /home/dsk2v/PointCloud/BodyScan/SecondWorkingDraft/ContrastiveLearning_Model
/home/dsk2v/PointCloud/BodyScan/SecondWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/SecondWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
validation_data 10200

Epoch [1/200], Progress: 1/100, Train Loss: 3.4693, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 2/100, Train Loss: 3.4660, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 3/100, Train Loss: 3.4657, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 4/100, Train Loss: 3.4646, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 5/100, Train Loss: 3.4648, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 6/100, Train Loss: 3.4662, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 7/100, Train Loss: 3.4658, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 8/100, Train Loss: 3.4680, ContrastiveAccuracy:  0.0000
Epoch [1/200], Progress: 9/100, Train Loss: 3.4651, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 10/100, Train Loss: 3.4666, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 11/100, Train Loss: 3.4641, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 12/100, Train Loss: 3.4619, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 13/100, Train Loss: 3.4600, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 14/100, Train Loss: 3.4630, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 15/100, Train Loss: 3.4653, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 16/100, Train Loss: 3.4634, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 17/100, Train Loss: 3.4618, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 18/100, Train Loss: 3.4650, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 19/100, Train Loss: 3.4655, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 20/100, Train Loss: 3.4656, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 21/100, Train Loss: 3.4620, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 22/100, Train Loss: 3.4528, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 23/100, Train Loss: 3.4575, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 24/100, Train Loss: 3.4460, ContrastiveAccuracy:  0.0625
