/home/dsk2v/PointCloud/BodyScan/ThirdWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/ThirdWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
validation_data 10200

Epoch [1/200], Progress: 1/100, Train Loss: 1.3794, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 2/100, Train Loss: 1.3924, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 3/100, Train Loss: 1.3816, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 4/100, Train Loss: 1.3937, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 5/100, Train Loss: 1.3879, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 6/100, Train Loss: 1.3815, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 7/100, Train Loss: 1.3912, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 8/100, Train Loss: 1.3903, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 9/100, Train Loss: 1.3867, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 10/100, Train Loss: 1.3937, ContrastiveAccuracy:  0.0000
Epoch [1/200], Progress: 11/100, Train Loss: 1.3916, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 12/100, Train Loss: 1.3907, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 13/100, Train Loss: 1.3836, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 14/100, Train Loss: 1.3898, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 15/100, Train Loss: 1.3953, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 16/100, Train Loss: 1.3843, ContrastiveAccuracy:  0.5000
Epoch [1/200], Progress: 17/100, Train Loss: 1.3817, ContrastiveAccuracy:  0.5000
Epoch [1/200], Progress: 18/100, Train Loss: 1.3741, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 19/100, Train Loss: 1.3898, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 20/100, Train Loss: 1.3768, ContrastiveAccuracy:  0.5000
Epoch [1/200], Progress: 21/100, Train Loss: 1.3920, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 22/100, Train Loss: 1.3859, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 23/100, Train Loss: 1.3798, ContrastiveAccuracy:  0.5000
Epoch [1/200], Progress: 24/100, Train Loss: 1.3888, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 25/100, Train Loss: 1.3836, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 26/100, Train Loss: 1.3795, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 27/100, Train Loss: 1.3886, ContrastiveAccuracy:  0.2500
