/home/dsk2v/PointCloud/BodyScan/ThirdWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/ThirdWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
validation_data 10200

Epoch [1/200], Progress: 1/100, Train Loss: 3.4673, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 2/100, Train Loss: 3.4663, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 3/100, Train Loss: 3.4647, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 4/100, Train Loss: 3.4668, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 5/100, Train Loss: 3.4645, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 6/100, Train Loss: 3.4655, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 7/100, Train Loss: 3.4643, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 8/100, Train Loss: 3.4709, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 9/100, Train Loss: 3.4647, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 10/100, Train Loss: 3.4623, ContrastiveAccuracy:  0.0000
Epoch [1/200], Progress: 11/100, Train Loss: 3.4655, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 12/100, Train Loss: 3.4653, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 13/100, Train Loss: 3.4634, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 14/100, Train Loss: 3.4686, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 15/100, Train Loss: 3.4635, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 16/100, Train Loss: 3.4652, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 17/100, Train Loss: 3.4697, ContrastiveAccuracy:  0.0000
Epoch [1/200], Progress: 18/100, Train Loss: 3.4647, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 19/100, Train Loss: 3.4584, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 20/100, Train Loss: 3.4622, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 21/100, Train Loss: 3.4500, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 22/100, Train Loss: 3.4423, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 23/100, Train Loss: 3.3986, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 24/100, Train Loss: 3.3654, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 25/100, Train Loss: 3.2749, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 26/100, Train Loss: 3.2491, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 27/100, Train Loss: 3.0146, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 28/100, Train Loss: 2.8763, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 29/100, Train Loss: 2.8638, ContrastiveAccuracy:  0.0312
Epoch [1/200], Progress: 30/100, Train Loss: 4.1556, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 31/100, Train Loss: 3.3127, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 32/100, Train Loss: 2.7940, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 33/100, Train Loss: 2.6788, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 34/100, Train Loss: 2.9567, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 35/100, Train Loss: 2.7020, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 36/100, Train Loss: 2.7466, ContrastiveAccuracy:  0.2812
Epoch [1/200], Progress: 37/100, Train Loss: 2.7088, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 38/100, Train Loss: 2.7713, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 39/100, Train Loss: 2.5824, ContrastiveAccuracy:  0.2188
Epoch [1/200], Progress: 40/100, Train Loss: 2.6665, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 41/100, Train Loss: 2.5863, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 42/100, Train Loss: 2.6617, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 43/100, Train Loss: 2.7277, ContrastiveAccuracy:  0.1562
Epoch [1/200], Progress: 44/100, Train Loss: 2.4324, ContrastiveAccuracy:  0.2500
Epoch [1/200], Progress: 45/100, Train Loss: 2.5710, ContrastiveAccuracy:  0.2188
Epoch [1/200], Progress: 46/100, Train Loss: 2.5182, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 47/100, Train Loss: 2.5812, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 48/100, Train Loss: 2.4522, ContrastiveAccuracy:  0.2188
Epoch [1/200], Progress: 49/100, Train Loss: 2.4562, ContrastiveAccuracy:  0.2188
Epoch [1/200], Progress: 50/100, Train Loss: 2.4398, ContrastiveAccuracy:  0.2188
Epoch [1/200], Progress: 51/100, Train Loss: 2.3440, ContrastiveAccuracy:  0.3125
Epoch [1/200], Progress: 52/100, Train Loss: 2.4245, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 53/100, Train Loss: 2.6022, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 54/100, Train Loss: 2.5035, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 55/100, Train Loss: 2.5057, ContrastiveAccuracy:  0.2812
Epoch [1/200], Progress: 56/100, Train Loss: 2.7829, ContrastiveAccuracy:  0.0625
Epoch [1/200], Progress: 57/100, Train Loss: 2.4937, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 58/100, Train Loss: 2.3939, ContrastiveAccuracy:  0.0938
Epoch [1/200], Progress: 59/100, Train Loss: 2.4143, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 60/100, Train Loss: 2.4771, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 61/100, Train Loss: 2.4064, ContrastiveAccuracy:  0.1562
Epoch [1/200], Progress: 62/100, Train Loss: 2.4813, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 63/100, Train Loss: 2.3340, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 64/100, Train Loss: 2.4515, ContrastiveAccuracy:  0.1250
Epoch [1/200], Progress: 65/100, Train Loss: 2.4154, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 66/100, Train Loss: 2.3053, ContrastiveAccuracy:  0.1875
Epoch [1/200], Progress: 67/100, Train Loss: 2.2996, ContrastiveAccuracy:  0.1875
